from,to,combined_score
9606.ENSP00000229795,9606.ENSP00000239223,998.0
9606.ENSP00000230050,9606.ENSP00000232905,828.0
9606.ENSP00000230050,9606.ENSP00000243253,885.0
9606.ENSP00000230050,9606.ENSP00000232888,923.0
9606.ENSP00000230050,9606.ENSP00000244230,934.0
9606.ENSP00000230050,9606.ENSP00000230340,995.0
9606.ENSP00000230340,9606.ENSP00000230640,985.0
9606.ENSP00000230340,9606.ENSP00000244230,998.0
9606.ENSP00000230340,9606.ENSP00000232888,999.0
9606.ENSP00000230640,9606.ENSP00000244230,863.0
9606.ENSP00000230640,9606.ENSP00000232888,878.0
9606.ENSP00000230792,9606.ENSP00000245552,956.0
9606.ENSP00000231009,9606.ENSP00000246657,787.0
9606.ENSP00000231487,9606.ENSP00000244426,994.0
9606.ENSP00000231509,9606.ENSP00000239938,805.0
9606.ENSP00000231572,9606.ENSP00000232219,719.0
9606.ENSP00000231751,9606.ENSP00000245907,711.0
9606.ENSP00000231751,9606.ENSP00000243077,902.0
9606.ENSP00000231790,9606.ENSP00000233146,999.0
9606.ENSP00000231887,9606.ENSP00000242592,984.0
9606.ENSP00000232564,9606.ENSP00000245457,791.0
9606.ENSP00000232607,9606.ENSP00000245552,938.0
9606.ENSP00000232888,9606.ENSP00000244230,999.0
9606.ENSP00000233146,9606.ENSP00000242576,701.0
9606.ENSP00000233156,9606.ENSP00000234071,717.0
9606.ENSP00000234091,9606.ENSP00000237596,701.0
9606.ENSP00000234091,9606.ENSP00000242480,758.0
9606.ENSP00000234296,9606.ENSP00000245960,796.0
9606.ENSP00000234310,9606.ENSP00000240185,909.0
9606.ENSP00000234310,9606.ENSP00000244007,912.0
9606.ENSP00000234454,9606.ENSP00000244217,941.0
9606.ENSP00000237642,9606.ENSP00000238994,898.0
9606.ENSP00000238682,9606.ENSP00000242208,946.0
9606.ENSP00000239223,9606.ENSP00000239938,800.0
9606.ENSP00000239223,9606.ENSP00000245919,864.0
9606.ENSP00000239938,9606.ENSP00000242480,980.0
9606.ENSP00000239938,9606.ENSP00000245919,987.0
9606.ENSP00000239940,9606.ENSP00000245932,969.0
9606.ENSP00000240316,9606.ENSP00000244230,804.0
9606.ENSP00000240316,9606.ENSP00000244769,912.0
9606.ENSP00000241416,9606.ENSP00000243786,966.0
9606.ENSP00000241416,9606.ENSP00000242208,999.0
9606.ENSP00000242208,9606.ENSP00000243786,961.0
9606.ENSP00000242480,9606.ENSP00000245919,948.0
9606.ENSP00000243253,9606.ENSP00000244763,987.0
9606.ENSP00000243457,9606.ENSP00000245479,782.0
9606.ENSP00000243563,9606.ENSP00000246071,939.0
9606.ENSP00000244289,9606.ENSP00000245206,778.0
9606.ENSP00000246914,9606.ENSP00000262461,877.0
9606.ENSP00000246914,9606.ENSP00000264414,890.0
9606.ENSP00000247191,9606.ENSP00000253462,720.0
9606.ENSP00000247191,9606.ENSP00000263382,751.0
9606.ENSP00000247191,9606.ENSP00000257909,770.0
9606.ENSP00000247191,9606.ENSP00000250024,799.0
9606.ENSP00000247191,9606.ENSP00000257934,820.0
9606.ENSP00000247191,9606.ENSP00000260363,951.0
9606.ENSP00000247191,9606.ENSP00000265148,957.0
9606.ENSP00000247191,9606.ENSP00000261597,957.0
9606.ENSP00000247191,9606.ENSP00000260731,997.0
9606.ENSP00000247461,9606.ENSP00000261735,744.0
9606.ENSP00000247461,9606.ENSP00000263645,770.0
9606.ENSP00000247461,9606.ENSP00000249923,771.0
9606.ENSP00000247461,9606.ENSP00000251968,845.0
9606.ENSP00000247461,9606.ENSP00000251047,897.0
9606.ENSP00000247461,9606.ENSP00000256497,986.0
9606.ENSP00000247668,9606.ENSP00000258080,866.0
9606.ENSP00000247668,9606.ENSP00000263932,868.0
9606.ENSP00000247668,9606.ENSP00000262741,901.0
9606.ENSP00000247668,9606.ENSP00000263967,905.0
9606.ENSP00000247668,9606.ENSP00000259075,973.0
9606.ENSP00000247668,9606.ENSP00000259808,999.0
9606.ENSP00000247668,9606.ENSP00000263464,999.0
9606.ENSP00000248437,9606.ENSP00000259818,968.0
9606.ENSP00000248553,9606.ENSP00000264657,797.0
9606.ENSP00000248553,9606.ENSP00000254322,892.0
9606.ENSP00000248564,9606.ENSP00000262741,708.0
9606.ENSP00000248564,9606.ENSP00000264218,711.0
9606.ENSP00000248564,9606.ENSP00000262958,727.0
9606.ENSP00000248564,9606.ENSP00000262494,730.0
9606.ENSP00000248598,9606.ENSP00000260356,778.0
9606.ENSP00000248846,9606.ENSP00000262891,902.0
9606.ENSP00000248846,9606.ENSP00000251413,999.0
9606.ENSP00000248846,9606.ENSP00000261965,999.0
9606.ENSP00000248958,9606.ENSP00000258091,726.0
9606.ENSP00000248975,9606.ENSP00000264335,948.0
9606.ENSP00000249071,9606.ENSP00000262741,913.0
9606.ENSP00000249071,9606.ENSP00000263967,947.0
9606.ENSP00000249071,9606.ENSP00000250617,966.0
9606.ENSP00000249075,9606.ENSP00000261799,736.0
9606.ENSP00000249075,9606.ENSP00000263379,744.0
9606.ENSP00000249075,9606.ENSP00000263341,785.0
9606.ENSP00000249075,9606.ENSP00000264498,900.0
9606.ENSP00000249075,9606.ENSP00000264657,924.0
9606.ENSP00000249075,9606.ENSP00000264563,932.0
9606.ENSP00000249356,9606.ENSP00000256497,842.0
9606.ENSP00000249396,9606.ENSP00000263754,827.0
9606.ENSP00000249396,9606.ENSP00000264663,910.0
9606.ENSP00000249396,9606.ENSP00000254605,911.0
9606.ENSP00000249647,9606.ENSP00000253861,791.0
9606.ENSP00000249647,9606.ENSP00000254976,932.0
9606.ENSP00000249647,9606.ENSP00000263354,990.0
9606.ENSP00000249647,9606.ENSP00000263864,999.0
9606.ENSP00000249647,9606.ENSP00000262640,999.0
9606.ENSP00000249923,9606.ENSP00000264904,869.0
9606.ENSP00000249923,9606.ENSP00000251047,920.0
9606.ENSP00000249923,9606.ENSP00000263245,961.0
9606.ENSP00000249923,9606.ENSP00000264028,999.0
9606.ENSP00000250024,9606.ENSP00000260731,870.0
9606.ENSP00000250416,9606.ENSP00000265421,995.0
9606.ENSP00000250457,9606.ENSP00000256474,946.0
9606.ENSP00000251047,9606.ENSP00000264904,782.0
9606.ENSP00000251047,9606.ENSP00000260643,843.0
9606.ENSP00000251047,9606.ENSP00000262225,850.0
9606.ENSP00000251413,9606.ENSP00000262776,740.0
9606.ENSP00000251413,9606.ENSP00000261965,999.0
9606.ENSP00000251642,9606.ENSP00000259075,731.0
9606.ENSP00000251642,9606.ENSP00000264346,746.0
9606.ENSP00000251642,9606.ENSP00000259030,775.0
9606.ENSP00000251642,9606.ENSP00000257570,822.0
9606.ENSP00000251810,9606.ENSP00000264156,729.0
9606.ENSP00000251810,9606.ENSP00000265056,731.0
9606.ENSP00000251810,9606.ENSP00000258149,750.0
9606.ENSP00000251810,9606.ENSP00000262105,750.0
9606.ENSP00000251810,9606.ENSP00000256722,915.0
9606.ENSP00000251810,9606.ENSP00000264093,932.0
9606.ENSP00000251968,9606.ENSP00000260118,711.0
9606.ENSP00000251968,9606.ENSP00000263904,982.0
9606.ENSP00000251968,9606.ENSP00000263645,995.0
9606.ENSP00000252102,9606.ENSP00000263368,782.0
9606.ENSP00000252102,9606.ENSP00000264932,856.0
9606.ENSP00000252102,9606.ENSP00000265052,917.0
9606.ENSP00000252102,9606.ENSP00000258424,994.0
9606.ENSP00000252102,9606.ENSP00000263774,999.0
9606.ENSP00000252102,9606.ENSP00000259037,999.0
9606.ENSP00000252242,9606.ENSP00000264012,724.0
9606.ENSP00000252242,9606.ENSP00000263946,835.0
9606.ENSP00000252242,9606.ENSP00000264731,861.0
9606.ENSP00000252483,9606.ENSP00000264025,956.0
9606.ENSP00000252486,9606.ENSP00000264039,721.0
9606.ENSP00000252486,9606.ENSP00000260408,733.0
9606.ENSP00000252486,9606.ENSP00000264832,789.0
9606.ENSP00000252486,9606.ENSP00000263341,846.0
9606.ENSP00000252486,9606.ENSP00000264005,956.0
9606.ENSP00000252486,9606.ENSP00000261693,968.0
9606.ENSP00000252512,9606.ENSP00000262982,765.0
9606.ENSP00000252590,9606.ENSP00000252593,752.0
9606.ENSP00000252595,9606.ENSP00000261693,872.0
9606.ENSP00000252602,9606.ENSP00000261313,799.0
9606.ENSP00000252602,9606.ENSP00000254630,823.0
9606.ENSP00000252602,9606.ENSP00000259873,871.0
9606.ENSP00000252602,9606.ENSP00000263629,909.0
9606.ENSP00000252602,9606.ENSP00000260102,989.0
9606.ENSP00000252602,9606.ENSP00000264995,993.0
9606.ENSP00000252622,9606.ENSP00000258962,834.0
9606.ENSP00000252622,9606.ENSP00000254193,997.0
9606.ENSP00000252699,9606.ENSP00000264380,903.0
9606.ENSP00000253024,9606.ENSP00000254480,723.0
9606.ENSP00000253024,9606.ENSP00000263182,803.0
9606.ENSP00000253024,9606.ENSP00000258149,900.0
9606.ENSP00000253039,9606.ENSP00000258091,730.0
9606.ENSP00000253039,9606.ENSP00000261868,971.0
9606.ENSP00000253039,9606.ENSP00000256383,999.0
9606.ENSP00000253107,9606.ENSP00000259239,711.0
9606.ENSP00000253107,9606.ENSP00000263239,751.0
9606.ENSP00000253107,9606.ENSP00000253237,812.0
9606.ENSP00000253107,9606.ENSP00000254940,866.0
9606.ENSP00000253237,9606.ENSP00000254605,826.0
9606.ENSP00000253237,9606.ENSP00000254940,919.0
9606.ENSP00000253237,9606.ENSP00000259239,924.0
9606.ENSP00000253237,9606.ENSP00000263239,967.0
9606.ENSP00000253382,9606.ENSP00000262430,863.0
9606.ENSP00000253382,9606.ENSP00000261733,954.0
9606.ENSP00000253413,9606.ENSP00000262030,961.0
9606.ENSP00000253413,9606.ENSP00000264649,999.0
9606.ENSP00000253462,9606.ENSP00000261881,976.0
9606.ENSP00000253462,9606.ENSP00000265056,998.0
9606.ENSP00000253462,9606.ENSP00000264156,998.0
9606.ENSP00000253462,9606.ENSP00000262105,999.0
9606.ENSP00000253462,9606.ENSP00000262460,999.0
9606.ENSP00000253496,9606.ENSP00000264870,707.0
9606.ENSP00000253778,9606.ENSP00000264705,934.0
9606.ENSP00000253778,9606.ENSP00000264220,937.0
9606.ENSP00000253861,9606.ENSP00000254976,704.0
9606.ENSP00000254066,9606.ENSP00000263754,796.0
9606.ENSP00000254066,9606.ENSP00000262367,889.0
9606.ENSP00000254108,9606.ENSP00000264276,822.0
9606.ENSP00000254108,9606.ENSP00000262053,829.0
9606.ENSP00000254108,9606.ENSP00000258962,868.0
9606.ENSP00000254193,9606.ENSP00000258962,908.0
9606.ENSP00000254301,9606.ENSP00000265171,773.0
9606.ENSP00000254301,9606.ENSP00000261405,840.0
9606.ENSP00000254301,9606.ENSP00000260010,948.0
9606.ENSP00000254301,9606.ENSP00000262776,999.0
9606.ENSP00000254322,9606.ENSP00000254436,794.0
9606.ENSP00000254322,9606.ENSP00000264954,963.0
9606.ENSP00000254436,9606.ENSP00000263182,830.0
9606.ENSP00000254436,9606.ENSP00000261769,913.0
9606.ENSP00000254480,9606.ENSP00000264183,710.0
9606.ENSP00000254480,9606.ENSP00000262160,739.0
9606.ENSP00000254521,9606.ENSP00000264027,997.0
9606.ENSP00000254605,9606.ENSP00000259239,817.0
9606.ENSP00000254630,9606.ENSP00000260665,804.0
9606.ENSP00000254630,9606.ENSP00000260102,841.0
9606.ENSP00000254630,9606.ENSP00000264995,871.0
9606.ENSP00000254630,9606.ENSP00000263629,944.0
9606.ENSP00000254630,9606.ENSP00000259873,993.0
9606.ENSP00000254719,9606.ENSP00000255465,703.0
9606.ENSP00000254719,9606.ENSP00000261772,724.0
9606.ENSP00000254719,9606.ENSP00000257904,726.0
9606.ENSP00000254719,9606.ENSP00000260947,750.0
9606.ENSP00000254719,9606.ENSP00000265433,750.0
9606.ENSP00000254719,9606.ENSP00000263274,804.0
9606.ENSP00000254719,9606.ENSP00000256996,826.0
9606.ENSP00000254719,9606.ENSP00000258774,864.0
9606.ENSP00000254719,9606.ENSP00000260810,889.0
9606.ENSP00000254719,9606.ENSP00000262105,912.0
9606.ENSP00000254719,9606.ENSP00000263681,928.0
9606.ENSP00000254719,9606.ENSP00000264156,946.0
9606.ENSP00000254719,9606.ENSP00000265056,958.0
9606.ENSP00000254719,9606.ENSP00000261881,997.0
9606.ENSP00000254759,9606.ENSP00000262507,996.0
9606.ENSP00000254846,9606.ENSP00000262160,817.0
9606.ENSP00000254940,9606.ENSP00000263657,838.0
9606.ENSP00000254940,9606.ENSP00000259239,969.0
9606.ENSP00000254940,9606.ENSP00000263239,993.0
9606.ENSP00000254958,9606.ENSP00000260408,742.0
9606.ENSP00000254958,9606.ENSP00000265171,869.0
9606.ENSP00000254958,9606.ENSP00000256646,999.0
9606.ENSP00000254958,9606.ENSP00000263388,999.0
9606.ENSP00000254976,9606.ENSP00000263864,991.0
9606.ENSP00000254976,9606.ENSP00000263354,995.0
9606.ENSP00000254976,9606.ENSP00000262640,997.0
9606.ENSP00000255120,9606.ENSP00000264156,709.0
9606.ENSP00000255120,9606.ENSP00000263382,999.0
9606.ENSP00000255389,9606.ENSP00000261407,930.0
9606.ENSP00000255389,9606.ENSP00000264005,947.0
9606.ENSP00000255465,9606.ENSP00000264552,701.0
9606.ENSP00000255465,9606.ENSP00000260731,703.0
9606.ENSP00000255465,9606.ENSP00000261900,723.0
9606.ENSP00000255465,9606.ENSP00000258149,810.0
9606.ENSP00000255465,9606.ENSP00000256443,876.0
9606.ENSP00000255465,9606.ENSP00000262643,907.0
9606.ENSP00000255465,9606.ENSP00000264156,917.0
9606.ENSP00000255465,9606.ENSP00000262105,923.0
9606.ENSP00000255465,9606.ENSP00000262904,957.0
9606.ENSP00000255465,9606.ENSP00000257904,988.0
9606.ENSP00000256104,9606.ENSP00000257904,782.0
9606.ENSP00000256104,9606.ENSP00000261693,865.0
9606.ENSP00000256383,9606.ENSP00000258091,763.0
9606.ENSP00000256383,9606.ENSP00000261868,972.0
9606.ENSP00000256443,9606.ENSP00000261254,731.0
9606.ENSP00000256443,9606.ENSP00000257904,739.0
9606.ENSP00000256443,9606.ENSP00000262643,793.0
9606.ENSP00000256443,9606.ENSP00000263974,913.0
9606.ENSP00000256443,9606.ENSP00000261900,993.0
9606.ENSP00000256443,9606.ENSP00000261245,999.0
9606.ENSP00000256458,9606.ENSP00000263341,770.0
9606.ENSP00000256458,9606.ENSP00000260010,793.0
9606.ENSP00000256474,9606.ENSP00000264552,785.0
9606.ENSP00000256474,9606.ENSP00000259808,915.0
9606.ENSP00000256495,9606.ENSP00000261523,872.0
9606.ENSP00000256646,9606.ENSP00000263388,777.0
9606.ENSP00000256646,9606.ENSP00000262367,818.0
9606.ENSP00000256646,9606.ENSP00000260408,825.0
9606.ENSP00000256646,9606.ENSP00000257600,918.0
9606.ENSP00000256689,9606.ENSP00000261622,778.0
9606.ENSP00000256722,9606.ENSP00000257570,722.0
9606.ENSP00000256722,9606.ENSP00000263549,724.0
9606.ENSP00000256722,9606.ENSP00000264093,783.0
9606.ENSP00000256722,9606.ENSP00000257770,916.0
9606.ENSP00000256759,9606.ENSP00000262160,772.0
9606.ENSP00000256996,9606.ENSP00000265038,960.0
9606.ENSP00000257245,9606.ENSP00000261070,790.0
9606.ENSP00000257245,9606.ENSP00000264954,937.0
9606.ENSP00000257430,9606.ENSP00000265165,848.0
9606.ENSP00000257430,9606.ENSP00000261769,920.0
9606.ENSP00000257430,9606.ENSP00000262320,999.0
9606.ENSP00000257570,9606.ENSP00000259030,799.0
9606.ENSP00000257570,9606.ENSP00000264346,815.0
9606.ENSP00000257600,9606.ENSP00000263388,863.0
9606.ENSP00000257770,9606.ENSP00000263645,728.0
9606.ENSP00000257770,9606.ENSP00000258662,813.0
9606.ENSP00000257770,9606.ENSP00000264093,908.0
9606.ENSP00000257770,9606.ENSP00000259727,957.0
9606.ENSP00000257818,9606.ENSP00000261254,847.0
9606.ENSP00000257904,9606.ENSP00000263967,709.0
9606.ENSP00000257904,9606.ENSP00000261769,712.0
9606.ENSP00000257904,9606.ENSP00000264156,739.0
9606.ENSP00000257904,9606.ENSP00000262904,811.0
9606.ENSP00000257904,9606.ENSP00000265056,855.0
9606.ENSP00000257904,9606.ENSP00000258149,884.0
9606.ENSP00000257904,9606.ENSP00000261254,999.0
9606.ENSP00000257904,9606.ENSP00000262662,999.0
9606.ENSP00000257904,9606.ENSP00000262643,999.0
9606.ENSP00000257909,9606.ENSP00000257934,846.0
9606.ENSP00000257934,9606.ENSP00000264552,748.0
9606.ENSP00000257934,9606.ENSP00000260363,769.0
9606.ENSP00000257934,9606.ENSP00000265148,905.0
9606.ENSP00000257934,9606.ENSP00000261597,925.0
9606.ENSP00000257934,9606.ENSP00000260731,947.0
9606.ENSP00000258080,9606.ENSP00000263464,972.0
9606.ENSP00000258091,9606.ENSP00000262643,805.0
9606.ENSP00000258149,9606.ENSP00000264657,715.0
9606.ENSP00000258149,9606.ENSP00000258962,721.0
9606.ENSP00000258149,9606.ENSP00000265433,774.0
9606.ENSP00000258149,9606.ENSP00000260947,821.0
9606.ENSP00000258149,9606.ENSP00000263754,871.0
9606.ENSP00000258149,9606.ENSP00000264731,900.0
9606.ENSP00000258149,9606.ENSP00000262367,909.0
9606.ENSP00000258149,9606.ENSP00000261769,925.0
9606.ENSP00000258149,9606.ENSP00000265094,950.0
9606.ENSP00000258341,9606.ENSP00000264741,742.0
9606.ENSP00000258341,9606.ENSP00000261023,888.0
9606.ENSP00000258415,9606.ENSP00000260270,904.0
9606.ENSP00000258415,9606.ENSP00000263093,953.0
9606.ENSP00000258424,9606.ENSP00000261643,779.0
9606.ENSP00000258424,9606.ENSP00000264954,871.0
9606.ENSP00000258424,9606.ENSP00000262030,886.0
9606.ENSP00000258424,9606.ENSP00000264932,925.0
9606.ENSP00000258424,9606.ENSP00000263774,985.0
9606.ENSP00000258424,9606.ENSP00000259037,991.0
9606.ENSP00000258774,9606.ENSP00000263274,760.0
9606.ENSP00000258774,9606.ENSP00000261881,796.0
9606.ENSP00000258774,9606.ENSP00000265433,843.0
9606.ENSP00000258774,9606.ENSP00000260810,996.0
9606.ENSP00000258962,9606.ENSP00000263382,899.0
9606.ENSP00000259030,9606.ENSP00000264346,756.0
9606.ENSP00000259037,9606.ENSP00000262030,729.0
9606.ENSP00000259037,9606.ENSP00000263774,999.0
9606.ENSP00000259075,9606.ENSP00000259808,836.0
9606.ENSP00000259239,9606.ENSP00000264954,782.0
9606.ENSP00000259239,9606.ENSP00000263657,974.0
9606.ENSP00000259239,9606.ENSP00000263239,982.0
9606.ENSP00000259239,9606.ENSP00000261637,998.0
9606.ENSP00000259254,9606.ENSP00000260010,802.0
9606.ENSP00000259254,9606.ENSP00000264758,896.0
9606.ENSP00000259254,9606.ENSP00000264436,902.0
9606.ENSP00000259396,9606.ENSP00000264613,923.0
9606.ENSP00000259608,9606.ENSP00000264972,712.0
9606.ENSP00000259808,9606.ENSP00000265164,800.0
9606.ENSP00000259808,9606.ENSP00000263464,999.0
9606.ENSP00000259818,9606.ENSP00000261597,925.0
9606.ENSP00000259818,9606.ENSP00000260731,974.0
9606.ENSP00000259873,9606.ENSP00000260102,860.0
9606.ENSP00000259873,9606.ENSP00000264995,873.0
9606.ENSP00000259873,9606.ENSP00000263629,925.0
9606.ENSP00000260010,9606.ENSP00000264832,714.0
9606.ENSP00000260010,9606.ENSP00000264246,749.0
9606.ENSP00000260010,9606.ENSP00000263071,807.0
9606.ENSP00000260010,9606.ENSP00000265077,923.0
9606.ENSP00000260010,9606.ENSP00000263341,969.0
9606.ENSP00000260010,9606.ENSP00000261693,996.0
9606.ENSP00000260102,9606.ENSP00000263629,959.0
9606.ENSP00000260102,9606.ENSP00000264995,997.0
9606.ENSP00000260227,9606.ENSP00000263341,742.0
9606.ENSP00000260227,9606.ENSP00000264144,753.0
9606.ENSP00000260227,9606.ENSP00000261769,819.0
9606.ENSP00000260227,9606.ENSP00000262768,951.0
9606.ENSP00000260270,9606.ENSP00000264932,872.0
9606.ENSP00000260270,9606.ENSP00000263774,880.0
9606.ENSP00000260302,9606.ENSP00000263341,823.0
9606.ENSP00000260302,9606.ENSP00000262768,963.0
9606.ENSP00000260356,9606.ENSP00000261405,771.0
9606.ENSP00000260356,9606.ENSP00000265077,778.0
9606.ENSP00000260356,9606.ENSP00000264498,841.0
9606.ENSP00000260356,9606.ENSP00000264741,850.0
9606.ENSP00000260356,9606.ENSP00000261023,981.0
9606.ENSP00000260356,9606.ENSP00000261693,994.0
9606.ENSP00000260363,9606.ENSP00000265056,733.0
9606.ENSP00000260363,9606.ENSP00000262105,778.0
9606.ENSP00000260363,9606.ENSP00000264156,786.0
9606.ENSP00000260363,9606.ENSP00000261597,866.0
9606.ENSP00000260363,9606.ENSP00000265148,969.0
9606.ENSP00000260363,9606.ENSP00000260731,994.0
9606.ENSP00000260402,9606.ENSP00000262494,864.0
9606.ENSP00000260402,9606.ENSP00000264399,900.0
9606.ENSP00000260402,9606.ENSP00000264380,900.0
9606.ENSP00000260402,9606.ENSP00000262958,976.0
9606.ENSP00000260408,9606.ENSP00000265171,746.0
9606.ENSP00000260408,9606.ENSP00000261769,881.0
9606.ENSP00000260408,9606.ENSP00000263645,882.0
9606.ENSP00000260665,9606.ENSP00000261643,806.0
9606.ENSP00000260731,9606.ENSP00000262395,701.0
9606.ENSP00000260731,9606.ENSP00000264156,846.0
9606.ENSP00000260731,9606.ENSP00000265056,848.0
9606.ENSP00000260731,9606.ENSP00000262105,874.0
9606.ENSP00000260731,9606.ENSP00000261597,972.0
9606.ENSP00000260731,9606.ENSP00000265148,988.0
9606.ENSP00000260810,9606.ENSP00000264156,722.0
9606.ENSP00000260810,9606.ENSP00000262460,757.0
9606.ENSP00000260810,9606.ENSP00000261881,765.0
9606.ENSP00000260810,9606.ENSP00000262105,792.0
9606.ENSP00000260810,9606.ENSP00000265433,922.0
9606.ENSP00000260810,9606.ENSP00000260947,998.0
9606.ENSP00000260947,9606.ENSP00000264552,961.0
9606.ENSP00000260947,9606.ENSP00000265433,998.0
9606.ENSP00000261023,9606.ENSP00000261693,793.0
9606.ENSP00000261023,9606.ENSP00000264144,818.0
9606.ENSP00000261023,9606.ENSP00000265131,946.0
9606.ENSP00000261023,9606.ENSP00000261405,986.0
9606.ENSP00000261070,9606.ENSP00000261643,762.0
9606.ENSP00000261245,9606.ENSP00000265038,748.0
9606.ENSP00000261245,9606.ENSP00000263974,912.0
9606.ENSP00000261245,9606.ENSP00000261900,934.0
9606.ENSP00000261254,9606.ENSP00000262904,747.0
9606.ENSP00000261254,9606.ENSP00000262662,963.0
9606.ENSP00000261313,9606.ENSP00000262746,729.0
9606.ENSP00000261366,9606.ENSP00000265164,944.0
9606.ENSP00000261405,9606.ENSP00000265171,711.0
9606.ENSP00000261405,9606.ENSP00000264870,713.0
9606.ENSP00000261405,9606.ENSP00000264741,743.0
9606.ENSP00000261405,9606.ENSP00000264832,769.0
9606.ENSP00000261405,9606.ENSP00000263686,999.0
9606.ENSP00000261479,9606.ENSP00000261601,995.0
9606.ENSP00000261479,9606.ENSP00000264639,997.0
9606.ENSP00000261523,9606.ENSP00000264634,992.0
9606.ENSP00000261597,9606.ENSP00000265148,979.0
9606.ENSP00000261601,9606.ENSP00000264639,999.0
9606.ENSP00000261637,9606.ENSP00000263239,749.0
9606.ENSP00000261637,9606.ENSP00000263657,980.0
9606.ENSP00000261643,9606.ENSP00000263774,810.0
9606.ENSP00000261643,9606.ENSP00000264932,822.0
9606.ENSP00000261693,9606.ENSP00000262640,701.0
9606.ENSP00000261693,9606.ENSP00000263341,714.0
9606.ENSP00000261693,9606.ENSP00000263686,745.0
9606.ENSP00000261693,9606.ENSP00000264005,794.0
9606.ENSP00000261693,9606.ENSP00000264832,815.0
9606.ENSP00000261693,9606.ENSP00000263071,835.0
9606.ENSP00000261693,9606.ENSP00000263645,995.0
9606.ENSP00000261733,9606.ENSP00000263182,924.0
9606.ENSP00000261769,9606.ENSP00000264657,732.0
9606.ENSP00000261769,9606.ENSP00000262367,744.0
9606.ENSP00000261769,9606.ENSP00000265165,751.0
9606.ENSP00000261769,9606.ENSP00000262320,771.0
9606.ENSP00000261769,9606.ENSP00000265171,852.0
9606.ENSP00000261769,9606.ENSP00000262160,852.0
9606.ENSP00000261769,9606.ENSP00000263735,905.0
9606.ENSP00000261769,9606.ENSP00000264025,939.0
9606.ENSP00000261769,9606.ENSP00000264012,967.0
