"protein1","protein2","combined_score"
"9606.ENSP00000221930","9606.ENSP00000332973",990
"9606.ENSP00000221930","9606.ENSP00000274625",826
"9606.ENSP00000221930","9606.ENSP00000327336",978
"9606.ENSP00000221930","9606.ENSP00000225831",851
"9606.ENSP00000221930","9606.ENSP00000269141",738
"9606.ENSP00000221930","9606.ENSP00000483552",890
"9606.ENSP00000221930","9606.ENSP00000437955",838
"9606.ENSP00000221930","9606.ENSP00000231061",722
"9606.ENSP00000221930","9606.ENSP00000262160",983
"9606.ENSP00000221930","9606.ENSP00000457421",702
"9606.ENSP00000221930","9606.ENSP00000355785",932
"9606.ENSP00000221930","9606.ENSP00000380432",758
"9606.ENSP00000221930","9606.ENSP00000369889",845
"9606.ENSP00000221930","9606.ENSP00000264832",730
"9606.ENSP00000221930","9606.ENSP00000226730",763
"9606.ENSP00000221930","9606.ENSP00000212355",997
"9606.ENSP00000221930","9606.ENSP00000304915",816
"9606.ENSP00000221930","9606.ENSP00000478887",796
"9606.ENSP00000221930","9606.ENSP00000347041",976
"9606.ENSP00000221930","9606.ENSP00000262768",790
"9606.ENSP00000221930","9606.ENSP00000351807",842
"9606.ENSP00000221930","9606.ENSP00000361107",809
"9606.ENSP00000221930","9606.ENSP00000296181",791
"9606.ENSP00000221930","9606.ENSP00000376637",976
"9606.ENSP00000221930","9606.ENSP00000497069",744
"9606.ENSP00000221930","9606.ENSP00000238682",988
"9606.ENSP00000221930","9606.ENSP00000263339",764
"9606.ENSP00000221930","9606.ENSP00000399324",823
"9606.ENSP00000221930","9606.ENSP00000226574",711
"9606.ENSP00000221930","9606.ENSP00000373574",958
"9606.ENSP00000221930","9606.ENSP00000285407",736
"9606.ENSP00000221930","9606.ENSP00000225964",802
"9606.ENSP00000221930","9606.ENSP00000494750",773
"9606.ENSP00000221930","9606.ENSP00000311032",706
"9606.ENSP00000221930","9606.ENSP00000380070",811
"9606.ENSP00000221930","9606.ENSP00000011653",870
"9606.ENSP00000221930","9606.ENSP00000263851",715
"9606.ENSP00000221930","9606.ENSP00000307046",899
"9606.ENSP00000221930","9606.ENSP00000304408",748
"9606.ENSP00000221930","9606.ENSP00000317272",739
"9606.ENSP00000221930","9606.ENSP00000386884",794
"9606.ENSP00000221930","9606.ENSP00000441954",824
"9606.ENSP00000221930","9606.ENSP00000322788",812
"9606.ENSP00000221930","9606.ENSP00000398632",747
"9606.ENSP00000221930","9606.ENSP00000260356",985
"9606.ENSP00000221930","9606.ENSP00000263341",932
"9606.ENSP00000221930","9606.ENSP00000398698",941
"9606.ENSP00000221930","9606.ENSP00000354621",798
"9606.ENSP00000221930","9606.ENSP00000411355",701
"9606.ENSP00000221930","9606.ENSP00000258341",745
"9606.ENSP00000221930","9606.ENSP00000219070",962
"9606.ENSP00000221930","9606.ENSP00000020945",711
"9606.ENSP00000221930","9606.ENSP00000369071",791
"9606.ENSP00000221930","9606.ENSP00000052754",999
"9606.ENSP00000221930","9606.ENSP00000447297",999
"9606.ENSP00000221930","9606.ENSP00000386043",999
"9606.ENSP00000221930","9606.ENSP00000355896",957
"9606.ENSP00000221930","9606.ENSP00000441543",714
"9606.ENSP00000221930","9606.ENSP00000288135",702
"9606.ENSP00000221930","9606.ENSP00000261978",959
"9606.ENSP00000221930","9606.ENSP00000363708",719
"9606.ENSP00000221930","9606.ENSP00000356694",724
"9606.ENSP00000221930","9606.ENSP00000351905",999
"9606.ENSP00000221930","9606.ENSP00000256759",702
"9606.ENSP00000221930","9606.ENSP00000315130",745
"9606.ENSP00000221930","9606.ENSP00000323929",910
"9606.ENSP00000221930","9606.ENSP00000312652",721
"9606.ENSP00000221930","9606.ENSP00000458585",724
"9606.ENSP00000221930","9606.ENSP00000295228",912
"9606.ENSP00000221930","9606.ENSP00000287820",922
"9606.ENSP00000221930","9606.ENSP00000223095",798
"9606.ENSP00000221930","9606.ENSP00000264498",982
"9606.ENSP00000221930","9606.ENSP00000495360",789
"9606.ENSP00000221930","9606.ENSP00000262435",828
"9606.ENSP00000221930","9606.ENSP00000379350",885
"9606.ENSP00000221930","9606.ENSP00000386559",796
"9606.ENSP00000221930","9606.ENSP00000265371",944
"9606.ENSP00000221930","9606.ENSP00000299855",787
"9606.ENSP00000221930","9606.ENSP00000368104",701
"9606.ENSP00000221930","9606.ENSP00000295897",784
"9606.ENSP00000221930","9606.ENSP00000284981",895
"9606.ENSP00000221930","9606.ENSP00000352414",817
"9606.ENSP00000221930","9606.ENSP00000396198",819
"9606.ENSP00000221930","9606.ENSP00000401853",743
"9606.ENSP00000221930","9606.ENSP00000400175",834
"9606.ENSP00000221930","9606.ENSP00000224784",705
"9606.ENSP00000221930","9606.ENSP00000288840",846
"9606.ENSP00000221930","9606.ENSP00000296871",701
"9606.ENSP00000221930","9606.ENSP00000229135",888
"9606.ENSP00000221930","9606.ENSP00000310036",787
"9606.ENSP00000221930","9606.ENSP00000215530",819
"9606.ENSP00000221930","9606.ENSP00000371790",828
"9606.ENSP00000221930","9606.ENSP00000306245",719
"9606.ENSP00000221930","9606.ENSP00000266718",752
"9606.ENSP00000221930","9606.ENSP00000295633",757
"9606.ENSP00000221930","9606.ENSP00000218388",882
"9606.ENSP00000221930","9606.ENSP00000379140",798
"9606.ENSP00000221930","9606.ENSP00000361405",968
"9606.ENSP00000221930","9606.ENSP00000261023",994
"9606.ENSP00000221930","9606.ENSP00000451828",868
"9606.ENSP00000221930","9606.ENSP00000275493",975
"9606.ENSP00000221930","9606.ENSP00000325527",882
"9606.ENSP00000221930","9606.ENSP00000241416",812
"9606.ENSP00000221930","9606.ENSP00000266085",743
"9606.ENSP00000221930","9606.ENSP00000306512",775
"9606.ENSP00000221930","9606.ENSP00000370989",781
"9606.ENSP00000221930","9606.ENSP00000412237",932
"9606.ENSP00000221930","9606.ENSP00000254958",731
"9606.ENSP00000221930","9606.ENSP00000452786",764
"9606.ENSP00000221930","9606.ENSP00000262158",989
"9606.ENSP00000221930","9606.ENSP00000327513",776
"9606.ENSP00000221930","9606.ENSP00000383003",873
"9606.ENSP00000221930","9606.ENSP00000362299",998
"9606.ENSP00000221930","9606.ENSP00000330382",743
"9606.ENSP00000221930","9606.ENSP00000226218",787
"9606.ENSP00000221930","9606.ENSP00000222390",921
"9606.ENSP00000221972","9606.ENSP00000496959",701
"9606.ENSP00000221972","9606.ENSP00000451506",711
"9606.ENSP00000221972","9606.ENSP00000354901",988
"9606.ENSP00000221972","9606.ENSP00000264972",714
"9606.ENSP00000221972","9606.ENSP00000417273",801
"9606.ENSP00000221972","9606.ENSP00000312027",754
"9606.ENSP00000221972","9606.ENSP00000366563",807
"9606.ENSP00000221972","9606.ENSP00000364898",996
"9606.ENSP00000221972","9606.ENSP00000284240",741
"9606.ENSP00000221972","9606.ENSP00000263932",818
"9606.ENSP00000221972","9606.ENSP00000011653",753
"9606.ENSP00000221972","9606.ENSP00000300692",727
"9606.ENSP00000221972","9606.ENSP00000381185",705
"9606.ENSP00000221972","9606.ENSP00000376345",737
"9606.ENSP00000221972","9606.ENSP00000385361",994
"9606.ENSP00000221972","9606.ENSP00000348888",819
"9606.ENSP00000221972","9606.ENSP00000376544",999
"9606.ENSP00000221972","9606.ENSP00000391592",811
"9606.ENSP00000221972","9606.ENSP00000480132",722
"9606.ENSP00000221972","9606.ENSP00000411355",859
"9606.ENSP00000221972","9606.ENSP00000428924",999
"9606.ENSP00000221972","9606.ENSP00000362299",733
"9606.ENSP00000221972","9606.ENSP00000358490",744
"9606.ENSP00000221972","9606.ENSP00000360216",808
"9606.ENSP00000221972","9606.ENSP00000356024",886
"9606.ENSP00000221972","9606.ENSP00000384371",876
"9606.ENSP00000221972","9606.ENSP00000310036",769
"9606.ENSP00000221972","9606.ENSP00000226279",825
"9606.ENSP00000221972","9606.ENSP00000370542",846
"9606.ENSP00000221972","9606.ENSP00000346671",932
"9606.ENSP00000221980","9606.ENSP00000380948",880
"9606.ENSP00000221980","9606.ENSP00000349252",996
"9606.ENSP00000222033","9606.ENSP00000426503",852
"9606.ENSP00000222115","9606.ENSP00000319501",806
"9606.ENSP00000222115","9606.ENSP00000398632",761
"9606.ENSP00000222139","9606.ENSP00000215781",823
"9606.ENSP00000222139","9606.ENSP00000391592",923
"9606.ENSP00000222139","9606.ENSP00000265171",734
"9606.ENSP00000222139","9606.ENSP00000231449",717
"9606.ENSP00000222139","9606.ENSP00000385675",787
"9606.ENSP00000222139","9606.ENSP00000288135",799
"9606.ENSP00000222139","9606.ENSP00000384053",985
"9606.ENSP00000222139","9606.ENSP00000499900",968
"9606.ENSP00000222139","9606.ENSP00000481249",943
"9606.ENSP00000222139","9606.ENSP00000428924",904
"9606.ENSP00000222139","9606.ENSP00000264657",700
"9606.ENSP00000222139","9606.ENSP00000312652",807
"9606.ENSP00000222139","9606.ENSP00000365858",877
"9606.ENSP00000222139","9606.ENSP00000362195",745
"9606.ENSP00000222139","9606.ENSP00000330341",906
"9606.ENSP00000222139","9606.ENSP00000365016",919
"9606.ENSP00000222139","9606.ENSP00000264834",766
"9606.ENSP00000222139","9606.ENSP00000229135",738
"9606.ENSP00000222139","9606.ENSP00000296871",861
"9606.ENSP00000222139","9606.ENSP00000225474",862
"9606.ENSP00000222139","9606.ENSP00000274520",702
"9606.ENSP00000222139","9606.ENSP00000376345",978
"9606.ENSP00000222139","9606.ENSP00000226730",846
"9606.ENSP00000222139","9606.ENSP00000264563",723
"9606.ENSP00000222139","9606.ENSP00000249075",704
"9606.ENSP00000222139","9606.ENSP00000341208",989
"9606.ENSP00000222139","9606.ENSP00000431885",899
"9606.ENSP00000222139","9606.ENSP00000330382",702
"9606.ENSP00000222139","9606.ENSP00000231454",833
"9606.ENSP00000222139","9606.ENSP00000409346",918
"9606.ENSP00000222139","9606.ENSP00000371067",999
"9606.ENSP00000222139","9606.ENSP00000489597",875
"9606.ENSP00000222139","9606.ENSP00000370978",766
"9606.ENSP00000222139","9606.ENSP00000263851",787
"9606.ENSP00000222139","9606.ENSP00000412237",726
"9606.ENSP00000222139","9606.ENSP00000401303",908
"9606.ENSP00000222248","9606.ENSP00000416293",755
"9606.ENSP00000222248","9606.ENSP00000220616",970
"9606.ENSP00000222271","9606.ENSP00000327336",724
"9606.ENSP00000222271","9606.ENSP00000346839",958
"9606.ENSP00000222271","9606.ENSP00000361818",918
"9606.ENSP00000222271","9606.ENSP00000293379",710
"9606.ENSP00000222271","9606.ENSP00000247153",748
"9606.ENSP00000222271","9606.ENSP00000315190",912
"9606.ENSP00000222271","9606.ENSP00000347041",846
"9606.ENSP00000222271","9606.ENSP00000369889",727
"9606.ENSP00000222271","9606.ENSP00000355361",955
"9606.ENSP00000222271","9606.ENSP00000383894",923
"9606.ENSP00000222271","9606.ENSP00000052754",830
"9606.ENSP00000222271","9606.ENSP00000415743",953
"9606.ENSP00000222271","9606.ENSP00000358310",714
"9606.ENSP00000222271","9606.ENSP00000452786",945
"9606.ENSP00000222271","9606.ENSP00000261023",911
"9606.ENSP00000222271","9606.ENSP00000296585",720
"9606.ENSP00000222271","9606.ENSP00000370542",911
"9606.ENSP00000222271","9606.ENSP00000379350",923
"9606.ENSP00000222271","9606.ENSP00000368104",737
"9606.ENSP00000222286","9606.ENSP00000313432",804
"9606.ENSP00000222286","9606.ENSP00000378854",713
"9606.ENSP00000222286","9606.ENSP00000496166",977
"9606.ENSP00000222286","9606.ENSP00000495530",754
"9606.ENSP00000222286","9606.ENSP00000362413",991
"9606.ENSP00000222286","9606.ENSP00000437783",780
"9606.ENSP00000222286","9606.ENSP00000378731",970
"9606.ENSP00000222286","9606.ENSP00000376840",954
"9606.ENSP00000222286","9606.ENSP00000405573",962
"9606.ENSP00000222286","9606.ENSP00000317334",720
"9606.ENSP00000222286","9606.ENSP00000305995",994
"9606.ENSP00000222286","9606.ENSP00000391481",943
"9606.ENSP00000222286","9606.ENSP00000437402",718
"9606.ENSP00000222286","9606.ENSP00000321259",972
"9606.ENSP00000222286","9606.ENSP00000229270",999
"9606.ENSP00000222286","9606.ENSP00000377192",907
"9606.ENSP00000222286","9606.ENSP00000333667",712
"9606.ENSP00000222286","9606.ENSP00000358931",942
"9606.ENSP00000222286","9606.ENSP00000324105",731
"9606.ENSP00000222286","9606.ENSP00000491537",805
"9606.ENSP00000222286","9606.ENSP00000497767",969
"9606.ENSP00000222286","9606.ENSP00000380070",936
"9606.ENSP00000222388","9606.ENSP00000296577",921
"9606.ENSP00000222388","9606.ENSP00000278572",793
"9606.ENSP00000222388","9606.ENSP00000478255",812
"9606.ENSP00000222390","9606.ENSP00000451828",882
"9606.ENSP00000222390","9606.ENSP00000421801",890
"9606.ENSP00000222390","9606.ENSP00000275493",980
"9606.ENSP00000222390","9606.ENSP00000379140",751
"9606.ENSP00000222390","9606.ENSP00000218388",745
"9606.ENSP00000222390","9606.ENSP00000361405",799
"9606.ENSP00000222390","9606.ENSP00000306512",702
"9606.ENSP00000222390","9606.ENSP00000412237",813
"9606.ENSP00000222390","9606.ENSP00000230990",708
"9606.ENSP00000222390","9606.ENSP00000301244",879
"9606.ENSP00000222390","9606.ENSP00000262626",810
"9606.ENSP00000222390","9606.ENSP00000229135",716
"9606.ENSP00000222390","9606.ENSP00000371790",865
"9606.ENSP00000222390","9606.ENSP00000215530",880
"9606.ENSP00000222390","9606.ENSP00000265371",952
"9606.ENSP00000222390","9606.ENSP00000379350",771
"9606.ENSP00000222390","9606.ENSP00000396198",763
"9606.ENSP00000222390","9606.ENSP00000370542",901
"9606.ENSP00000222390","9606.ENSP00000351338",755
"9606.ENSP00000222390","9606.ENSP00000480043",733
"9606.ENSP00000222390","9606.ENSP00000295897",782
"9606.ENSP00000222390","9606.ENSP00000352414",872
"9606.ENSP00000222390","9606.ENSP00000249075",831
"9606.ENSP00000222390","9606.ENSP00000431775",700
"9606.ENSP00000222390","9606.ENSP00000261937",886
"9606.ENSP00000222390","9606.ENSP00000264498",955
"9606.ENSP00000222390","9606.ENSP00000223095",832
"9606.ENSP00000222390","9606.ENSP00000404131",701
"9606.ENSP00000222390","9606.ENSP00000480680",722
"9606.ENSP00000222390","9606.ENSP00000052754",837
"9606.ENSP00000222390","9606.ENSP00000215781",864
"9606.ENSP00000222390","9606.ENSP00000288135",925
"9606.ENSP00000222390","9606.ENSP00000219070",760
"9606.ENSP00000222390","9606.ENSP00000411355",706
"9606.ENSP00000222390","9606.ENSP00000269571",918
"9606.ENSP00000222390","9606.ENSP00000393312",814
"9606.ENSP00000222390","9606.ENSP00000398632",964
"9606.ENSP00000222390","9606.ENSP00000386884",812
"9606.ENSP00000222390","9606.ENSP00000322788",708
"9606.ENSP00000222390","9606.ENSP00000267101",952
"9606.ENSP00000222390","9606.ENSP00000263851",991
"9606.ENSP00000222390","9606.ENSP00000317272",999
"9606.ENSP00000222390","9606.ENSP00000401303",782
"9606.ENSP00000222390","9606.ENSP00000400010",769
"9606.ENSP00000222390","9606.ENSP00000497069",955
"9606.ENSP00000222390","9606.ENSP00000376637",869
"9606.ENSP00000222390","9606.ENSP00000263339",740
"9606.ENSP00000222390","9606.ENSP00000399324",867
"9606.ENSP00000222390","9606.ENSP00000376345",838
"9606.ENSP00000222390","9606.ENSP00000380432",789
"9606.ENSP00000222390","9606.ENSP00000274625",874
"9606.ENSP00000222390","9606.ENSP00000346839",967
"9606.ENSP00000222390","9606.ENSP00000451040",800
"9606.ENSP00000222390","9606.ENSP00000221930",921
"9606.ENSP00000222390","9606.ENSP00000261799",855
"9606.ENSP00000222390","9606.ENSP00000358525",769
"9606.ENSP00000222390","9606.ENSP00000339824",764
"9606.ENSP00000222390","9606.ENSP00000385675",860
"9606.ENSP00000222390","9606.ENSP00000265171",844
"9606.ENSP00000222390","9606.ENSP00000351209",798
"9606.ENSP00000222390","9606.ENSP00000362680",867
"9606.ENSP00000222390","9606.ENSP00000353582",740
"9606.ENSP00000222390","9606.ENSP00000228837",876
"9606.ENSP00000222390","9606.ENSP00000264657",829
"9606.ENSP00000222462","9606.ENSP00000293549",734
"9606.ENSP00000222462","9606.ENSP00000265441",721
"9606.ENSP00000222462","9606.ENSP00000434034",916
"9606.ENSP00000222462","9606.ENSP00000286201",816
"9606.ENSP00000222462","9606.ENSP00000323901",903
"9606.ENSP00000222462","9606.ENSP00000363081",879
"9606.ENSP00000222462","9606.ENSP00000363826",897
"9606.ENSP00000222462","9606.ENSP00000354607",903
"9606.ENSP00000222462","9606.ENSP00000495360",785
"9606.ENSP00000222462","9606.ENSP00000220772",906
"9606.ENSP00000222462","9606.ENSP00000380379",708
"9606.ENSP00000222462","9606.ENSP00000410715",875
"9606.ENSP00000222462","9606.ENSP00000220812",781
"9606.ENSP00000222462","9606.ENSP00000346829",881
"9606.ENSP00000222462","9606.ENSP00000285018",738
"9606.ENSP00000222462","9606.ENSP00000377836",918
"9606.ENSP00000222462","9606.ENSP00000287934",913
"9606.ENSP00000222462","9606.ENSP00000264634",734
"9606.ENSP00000222481","9606.ENSP00000264265",809
"9606.ENSP00000222543","9606.ENSP00000334145",901
"9606.ENSP00000222547","9606.ENSP00000264904",982
"9606.ENSP00000222547","9606.ENSP00000324628",850
"9606.ENSP00000222547","9606.ENSP00000251047",861
"9606.ENSP00000222547","9606.ENSP00000294179",999
"9606.ENSP00000222547","9606.ENSP00000463393",999
"9606.ENSP00000222547","9606.ENSP00000360183",844
"9606.ENSP00000222547","9606.ENSP00000387286",884
"9606.ENSP00000222547","9606.ENSP00000054666",868
"9606.ENSP00000222547","9606.ENSP00000338562",891
"9606.ENSP00000222547","9606.ENSP00000355629",772
"9606.ENSP00000222547","9606.ENSP00000264028",709
"9606.ENSP00000222547","9606.ENSP00000263864",997
"9606.ENSP00000222547","9606.ENSP00000254976",836
"9606.ENSP00000222547","9606.ENSP00000363054",896
"9606.ENSP00000222547","9606.ENSP00000317714",876
"9606.ENSP00000222547","9606.ENSP00000249923",829
"9606.ENSP00000222547","9606.ENSP00000262640",989
"9606.ENSP00000222547","9606.ENSP00000280551",722
"9606.ENSP00000222547","9606.ENSP00000236192",868
"9606.ENSP00000222547","9606.ENSP00000249647",877
"9606.ENSP00000222547","9606.ENSP00000461784",999
"9606.ENSP00000222547","9606.ENSP00000223369",998
"9606.ENSP00000222547","9606.ENSP00000356918",973
"9606.ENSP00000222547","9606.ENSP00000469035",737
"9606.ENSP00000222547","9606.ENSP00000329419",756
"9606.ENSP00000222547","9606.ENSP00000378721",741
"9606.ENSP00000222547","9606.ENSP00000263354",962
"9606.ENSP00000222553","9606.ENSP00000385675",721
"9606.ENSP00000222553","9606.ENSP00000389814",876
"9606.ENSP00000222553","9606.ENSP00000337332",964
"9606.ENSP00000222553","9606.ENSP00000441434",966
"9606.ENSP00000222553","9606.ENSP00000249396",958
"9606.ENSP00000222553","9606.ENSP00000380432",731
"9606.ENSP00000222553","9606.ENSP00000449716",749
"9606.ENSP00000222553","9606.ENSP00000212015",993
"9606.ENSP00000222553","9606.ENSP00000257770",926
"9606.ENSP00000222553","9606.ENSP00000349616",821
"9606.ENSP00000222553","9606.ENSP00000221515",916
"9606.ENSP00000222553","9606.ENSP00000245552",904
"9606.ENSP00000222553","9606.ENSP00000367851",923
"9606.ENSP00000222553","9606.ENSP00000341785",787
"9606.ENSP00000222553","9606.ENSP00000312652",840
"9606.ENSP00000222553","9606.ENSP00000226279",955
"9606.ENSP00000222553","9606.ENSP00000230792",908
"9606.ENSP00000222553","9606.ENSP00000498074",914
"9606.ENSP00000222553","9606.ENSP00000306512",761
"9606.ENSP00000222553","9606.ENSP00000354532",934
"9606.ENSP00000222553","9606.ENSP00000379140",730
"9606.ENSP00000222573","9606.ENSP00000221930",983
"9606.ENSP00000222573","9606.ENSP00000358866",799
"9606.ENSP00000222573","9606.ENSP00000374309",791
"9606.ENSP00000222573","9606.ENSP00000324532",820
"9606.ENSP00000222573","9606.ENSP00000346839",930
"9606.ENSP00000222573","9606.ENSP00000392423",799
"9606.ENSP00000222573","9606.ENSP00000353654",798
"9606.ENSP00000222573","9606.ENSP00000378517",732
"9606.ENSP00000222573","9606.ENSP00000297268",723
"9606.ENSP00000222573","9606.ENSP00000380948",911
"9606.ENSP00000222573","9606.ENSP00000362680",927
"9606.ENSP00000222573","9606.ENSP00000341189",933
"9606.ENSP00000222573","9606.ENSP00000386896",765
"9606.ENSP00000222573","9606.ENSP00000293379",965
"9606.ENSP00000222573","9606.ENSP00000327145",798
"9606.ENSP00000222573","9606.ENSP00000260356",775
"9606.ENSP00000222573","9606.ENSP00000263087",731
"9606.ENSP00000222573","9606.ENSP00000380227",963
